drug,gene_symbol,block_assignment,shared_modalities,tissue_modalities,tissue_blocks
TL-2-105,LOC100506776,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,MTRNR2L6,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,MYO6,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,MYOF,both,expression,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,NDRG3,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,NRXN1,both,copy_number,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,PDSS2,tissue,NA,copy_number,LUNG
TL-2-105,PGAP1,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,PHF2,tissue,NA,copy_number,LUNG
TL-2-105,PLOD2,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,PRKCD,tissue,NA,rppa_phospho,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,PRSS1,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,PSME4,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,QRSL1,tissue,NA,copy_number,LUNG
TL-2-105,RAB36,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,RARRES1,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,RCSD1,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,SELL,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,SEPT7,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,SHC1,tissue,NA,rppa_phospho,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,SLC15A5,shared,copy_number,NA,NA
TL-2-105,SLC25A13,both,copy_number,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,SLC2A8,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,STAT1,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,STMN1,tissue,NA,rppa_total,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,SULT2B1,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,TARP,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,TGFBI,shared,expression,NA,NA
TL-2-105,TNS3,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,TRIM2,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,WWC3,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,YAP1,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,ZNF280C,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,ZNF595,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,ZNF718,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TL-2-105,ZNF727,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,ADAM6,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,ADAMTS2,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,ADAMTS5,tissue,NA,expression,BONE
TPCA-1,AIG1,tissue,NA,expression,BONE
TPCA-1,AKT1,shared,rppa_phospho,NA,NA
TPCA-1,APCDD1L-AS1,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,APOBEC3B,tissue,NA,expression,BONE
TPCA-1,ARFGEF2,shared,copy_number,NA,NA
TPCA-1,ARHGAP29,tissue,NA,expression,BONE
TPCA-1,ARSJ,tissue,NA,expression,BONE
TPCA-1,ATP13A5,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,AXL,tissue,NA,expression,BONE
TPCA-1,BCL2L11,tissue,NA,rppa_total,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,CARD10,tissue,NA,expression,BONE
TPCA-1,CAV2,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,CD320,tissue,NA,copy_number,LUNG
TPCA-1,CD44,tissue,NA,expression,BONE
TPCA-1,CDC42EP3,tissue,NA,expression,BONE
TPCA-1,CEBPB,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,COL1A1,tissue,NA,expression,BONE
TPCA-1,COTL1,tissue,NA,expression,BONE
TPCA-1,CRYBG3,tissue,NA,expression,BONE
TPCA-1,CSDA,tissue,NA,expression,AUTONOMIC_GANGLIA
TPCA-1,CTSZ,tissue,NA,expression,BONE
TPCA-1,CTTN,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,CYSTM1,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,DDX27,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,DEFB4A,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,DUSP22,tissue,NA,copy_number,LUNG
TPCA-1,EDN1,tissue,NA,expression,BONE
TPCA-1,ELF4,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,ELK2AP,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,ENC1,tissue,NA,expression,BONE
TPCA-1,EPHA5,tissue,NA,expression,BONE
TPCA-1,FAM86C2P,tissue,NA,copy_number,PANCREAS
TPCA-1,FAM90A2P,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,FBN1,tissue,NA,expression,BONE
TPCA-1,FBN2,tissue,NA,expression,LUNG
TPCA-1,FBN3,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,FBXW5,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,FLG,tissue,NA,expression,CENTRAL_NERVOUS_SYSTEM
TPCA-1,FLJ33360,tissue,NA,copy_number,BONE
TPCA-1,FNDC3B,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,FOSL1,tissue,NA,expression,BONE
TPCA-1,FRMD6,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,FUCA2,tissue,NA,expression,BONE
TPCA-1,G3BP1,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,GLIPR1,tissue,NA,expression,BONE
TPCA-1,GLRA1,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,GPM6A,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,GREM1,tissue,NA,expression,BONE
TPCA-1,GTF2E2,tissue,NA,copy_number,PANCREAS
TPCA-1,GUCA1C,tissue,NA,copy_number,BONE
TPCA-1,HECW2,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,HES4,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,HOXA1,tissue,NA,expression,BONE
TPCA-1,HRASLS,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,HSBP1L1,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,HTR2C,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,IGFBP7,tissue,NA,expression,BONE
TPCA-1,ITGA3,tissue,NA,expression,BONE
TPCA-1,KCNB1,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,KIAA0391,tissue,NA,copy_number,LUNG
TPCA-1,LAMP2,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,LAMP3,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,LARS2-AS1,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,LINC00651,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,LINC00659,shared,copy_number,NA,NA
TPCA-1,LOC100124692,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,LOC100505806,tissue,NA,expression,BONE
TPCA-1,LOC284260,shared,copy_number,NA,NA
TPCA-1,LOC649352,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,LOXL2,tissue,NA,expression,BONE
TPCA-1,LPP-AS2,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,MAF,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,MAMLD1,tissue,NA,expression,BONE
TPCA-1,MAP3K8,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,MAPK14,tissue,NA,rppa_total,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,MAT2B,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,MBP,tissue,NA,copy_number,OESOPHAGUS
TPCA-1,ME1,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,MIR3654,tissue,NA,copy_number,LUNG
TPCA-1,MIR548F4,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,MUT,both,expression,expression,BREAST;CENTRAL_NERVOUS_SYSTEM;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE;LUNG;OESOPHAGUS;SKIN;UPPER_AERODIGESTIVE_TRACT
TPCA-1,MYL9,tissue,NA,expression,BONE
TPCA-1,MYO1E,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,MYO6,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,MYOF,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,"NAMPT",tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,"NANOS1",tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,NCKAP1,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,NDRG1,shared,rppa_phospho,NA,NA
TPCA-1,NOL3,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,NRP1,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,NSD1,tissue,NA,copy_number,OESOPHAGUS
TPCA-1,OR4F4,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,PDGFD,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,PDGFRL,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,PDPN,tissue,NA,expression,BONE
TPCA-1,PECAM1,tissue,NA,rppa_total,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,PHACTR2,tissue,NA,expression,BONE
TPCA-1,PLD1,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,PPAP2B,tissue,NA,expression,BONE
TPCA-1,PPIC,tissue,NA,expression,BONE;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,PRSS23,tissue,NA,expression,BONE
TPCA-1,PTEN,tissue,NA,rppa_total,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,PTGIS,both,copy_number,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,PTPRK,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,PTPRM,tissue,NA,expression,BONE
TPCA-1,RALGAPA1,tissue,NA,copy_number,LUNG
TPCA-1,RIN2,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,RNF114,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,S100A2,tissue,NA,expression,BONE
TPCA-1,S100A6,tissue,NA,expression,BONE
TPCA-1,SEC24D,tissue,NA,copy_number,LUNG
TPCA-1,SELM,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,SERTAD4-AS1,tissue,NA,expression,BONE
TPCA-1,SH3D19,tissue,NA,expression,BONE
TPCA-1,SI,tissue,NA,copy_number,LUNG
TPCA-1,SMAD1,tissue,NA,rppa_total,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,SNORD12B,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,SOGA2,tissue,NA,expression,BONE
TPCA-1,SOX3,tissue,NA,expression,CENTRAL_NERVOUS_SYSTEM
TPCA-1,SOX30,tissue,NA,copy_number,LUNG
TPCA-1,SPATA2,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,STEAP1B,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,TAGLN,tissue,NA,expression,BONE
TPCA-1,TBX15,tissue,NA,expression,BONE
TPCA-1,TFDP2,tissue,NA,copy_number,LUNG
TPCA-1,TGFBI,tissue,NA,expression,BONE
TPCA-1,TJP1,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,TMEM189,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,TMEM212,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,TMEM44-AS1,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,TMEM54,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,TMEM99,tissue,NA,expression,AUTONOMIC_GANGLIA
TPCA-1,TNS3,tissue,NA,expression,BONE
TPCA-1,TRAF1,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,TUFT1,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,VEGFC,tissue,NA,expression,BONE
TPCA-1,YES1,tissue,NA,expression,AUTONOMIC_GANGLIA
TPCA-1,ZBTB46,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,ZMYND8,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TPCA-1,ZNF705B,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
TW 37,CCDC83,shared,copy_number,NA,NA
TW 37,CLDN7,shared,rppa_total,NA,NA
TW 37,INPP4B,shared,rppa_total,NA,NA
TW 37,IP6K3,shared,copy_number,NA,NA
TW 37,RAB25,shared,rppa_total,NA,NA
TW 37,TIGAR,tissue,NA,rppa_total,LARGE_INTESTINE
Talazoparib,AFF2,tissue,NA,copy_number,BONE
Talazoparib,AZGP1,shared,expression,NA,NA
Talazoparib,CAV1,shared,rppa_total,NA,NA
Talazoparib,FRMPD2P1,shared,copy_number,NA,NA
Talazoparib,LOC100506776,shared,copy_number,NA,NA
Talazoparib,LOC100873065,both,copy_number,copy_number,LUNG
Talazoparib,SLFN11,both,expression,expression,LUNG
Talazoparib,TP53,both,mutation,mutation,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,ADAM6,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,AGPAT2,tissue,NA,expression,AUTONOMIC_GANGLIA
Tanespimycin,AHR,tissue,NA,expression,AUTONOMIC_GANGLIA
Tanespimycin,AJUBA,tissue,NA,expression,AUTONOMIC_GANGLIA
Tanespimycin,AKR1B10,both,expression,expression,LUNG
Tanespimycin,AKR1C1,tissue,NA,expression,LUNG
Tanespimycin,AKT1,both,rppa_phospho,rppa_phospho,CENTRAL_NERVOUS_SYSTEM;OVARY
Tanespimycin,ALDH3A1,tissue,NA,expression,LUNG
Tanespimycin,AMOTL2,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,ANKRD29,tissue,NA,expression,LUNG
Tanespimycin,ANXA1,shared,rppa_total,NA,NA
Tanespimycin,APOBEC3B,tissue,NA,expression,AUTONOMIC_GANGLIA
Tanespimycin,ARHGAP26,tissue,NA,copy_number,LUNG
Tanespimycin,ASAP2,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,ATAD1,both,copy_number,copy_number,CENTRAL_NERVOUS_SYSTEM;SKIN
Tanespimycin,ATP8A1,tissue,NA,copy_number,SKIN
Tanespimycin,ATP8B1,tissue,NA,copy_number,STOMACH
Tanespimycin,BCL2L12,tissue,NA,expression,AUTONOMIC_GANGLIA
Tanespimycin,BHLHE40,tissue,NA,expression,BONE
Tanespimycin,BIN1,both,copy_number,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE;LUNG
Tanespimycin,C6ORF1,tissue,NA,expression,UPPER_AERODIGESTIVE_TRACT
Tanespimycin,CAPN2,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,CASP4,tissue,NA,expression,AUTONOMIC_GANGLIA
Tanespimycin,CCDC94,tissue,NA,copy_number,CENTRAL_NERVOUS_SYSTEM
Tanespimycin,CD48,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,CD55,tissue,NA,expression,AUTONOMIC_GANGLIA
Tanespimycin,CD9,tissue,NA,expression,BONE
Tanespimycin,CDKN2A,tissue,NA,copy_number,LUNG
Tanespimycin,CDKN2B,tissue,NA,copy_number,LUNG
Tanespimycin,CDKN2B-AS1,tissue,NA,copy_number,LUNG
Tanespimycin,CEBPD,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,CENPB,tissue,NA,expression,UPPER_AERODIGESTIVE_TRACT
Tanespimycin,CFL1P1,both,copy_number,copy_number,CENTRAL_NERVOUS_SYSTEM;SKIN
Tanespimycin,CNTNAP3B,both,copy_number,copy_number,LUNG
Tanespimycin,COL28A1,tissue,NA,copy_number,LARGE_INTESTINE
Tanespimycin,CORO2A,tissue,NA,expression,BONE
Tanespimycin,CRIM1,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,CSDA,tissue,NA,expression,AUTONOMIC_GANGLIA
Tanespimycin,CST3,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,CTGF,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,CTNNB1,tissue,NA,rppa_total,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,CTSH,tissue,NA,expression,BONE
Tanespimycin,CYP4F11,tissue,NA,expression,LUNG
Tanespimycin,CYR61,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,DEPDC7,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,DNAJC18,tissue,NA,copy_number,BREAST
Tanespimycin,DOCK2,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,DPP9,tissue,NA,expression,UPPER_AERODIGESTIVE_TRACT
Tanespimycin,DPY19L1,tissue,NA,expression,UPPER_AERODIGESTIVE_TRACT
Tanespimycin,DSG2,tissue,NA,expression,AUTONOMIC_GANGLIA;BONE
Tanespimycin,EEF1A2,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,EHD4,tissue,NA,expression,AUTONOMIC_GANGLIA
Tanespimycin,EIF3F,tissue,NA,copy_number,STOMACH
Tanespimycin,ELL2,shared,copy_number,NA,NA
Tanespimycin,EMP1,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,EPB41L2,tissue,NA,expression,AUTONOMIC_GANGLIA
Tanespimycin,EPS8,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,ERRFI1,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,ETV5,tissue,NA,expression,UPPER_AERODIGESTIVE_TRACT
Tanespimycin,EYA2,tissue,NA,copy_number,PANCREAS
Tanespimycin,F11R,tissue,NA,expression,BONE
Tanespimycin,F3,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,FAM59A,tissue,NA,copy_number,STOMACH
Tanespimycin,FAM75A6,both,copy_number,copy_number,LUNG
Tanespimycin,FAT2,tissue,NA,copy_number,LUNG
Tanespimycin,FBN3,tissue,NA,copy_number,STOMACH
Tanespimycin,FHIT,tissue,NA,copy_number,LARGE_INTESTINE
Tanespimycin,FILIP1L,tissue,NA,expression,UPPER_AERODIGESTIVE_TRACT
Tanespimycin,FLJ33630,tissue,NA,expression,BONE
Tanespimycin,FLJ35024,both,copy_number,copy_number,SKIN
Tanespimycin,FOSL1,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,FSTL3,tissue,NA,copy_number,OVARY
Tanespimycin,FUCA2,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,FZD5,tissue,NA,expression,BONE
Tanespimycin,G6PD,both,rppa_total,rppa_total,LUNG
Tanespimycin,GAB2,shared,rppa_total,NA,NA
Tanespimycin,GALNT11,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,GDF15,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,GNG12,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,GPR126,tissue,NA,expression,BONE;HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,GPR143,tissue,NA,copy_number,SKIN
Tanespimycin,GPRC5A,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,GPX8,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,GRTP1,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,HERC6,tissue,NA,expression,BONE
Tanespimycin,HNRNPD,tissue,NA,copy_number,LUNG
Tanespimycin,HOXB7,tissue,NA,expression,AUTONOMIC_GANGLIA
Tanespimycin,HOXC6,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,HPCAL1,tissue,NA,expression,UPPER_AERODIGESTIVE_TRACT
Tanespimycin,HSD17B4,tissue,NA,copy_number,LUNG
Tanespimycin,IER3,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,IFI35,tissue,NA,expression,BONE
Tanespimycin,IGFBP7,tissue,NA,expression,LUNG
Tanespimycin,IGJ,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,IL13RA1,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,IMPA2,tissue,NA,expression,AUTONOMIC_GANGLIA
Tanespimycin,ISG15,tissue,NA,expression,AUTONOMIC_GANGLIA
Tanespimycin,ISOC2,tissue,NA,expression,UPPER_AERODIGESTIVE_TRACT
Tanespimycin,ITGA3,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,ITGA6,tissue,NA,expression,BONE
Tanespimycin,KCNK1,tissue,NA,expression,BONE
Tanespimycin,KDELC2,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,KDR,tissue,NA,rppa_total,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,KEAP1,tissue,NA,copy_number,STOMACH
Tanespimycin,KIAA0125,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,KIAA1598,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,KLHL7,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,KLHL7-AS1,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,KLLN,tissue,NA,copy_number,CENTRAL_NERVOUS_SYSTEM;SKIN
Tanespimycin,KRT19,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,KYNU,tissue,NA,expression,LUNG
Tanespimycin,LAMB1,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,LATS2,tissue,NA,expression,AUTONOMIC_GANGLIA
Tanespimycin,LCK,tissue,NA,rppa_total,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,LGALS3,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,LIME1,tissue,NA,copy_number,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,LINC00305,tissue,NA,copy_number,SKIN
Tanespimycin,LINC00467,tissue,NA,expression,BONE
Tanespimycin,LMNA,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,LOC100292680,tissue,NA,expression,LUNG
Tanespimycin,LOC284260,tissue,NA,copy_number,PANCREAS
Tanespimycin,LOC344887,tissue,NA,expression,LUNG
Tanespimycin,LRMP,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,LRRC16A,tissue,NA,copy_number,LUNG
Tanespimycin,MAL2,tissue,NA,copy_number,LARGE_INTESTINE
Tanespimycin,MARVELD2,tissue,NA,expression,BONE
Tanespimycin,MBD2,tissue,NA,copy_number,PANCREAS
Tanespimycin,METRN,tissue,NA,expression,BONE
Tanespimycin,METRNL,tissue,NA,expression,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE
Tanespimycin,MGST1,tissue,NA,expression,AUTONOMIC_GANGLIA
Tanespimycin,MGST2,tissue,NA,expression,BONE
Tanespimycin,MIR1208,tissue,NA,copy_number,LUNG
Tanespimycin,MIR374B,tissue,NA,copy_number,LUNG
