drug,gene_symbol,block,relevant_tissues,modalities,expr_tau,expr_class,expr_top_tissue,expr_top_to_median,direct_target,pct_improvement_dsen,lto_pct_improvement
BX-912,INPP4B,shared,NA,expression,0.3137817931735613,restricted,SKIN,1.405023778715109,FALSE,6.47729232929053,2.1807207170561504
WZ-1-84,STK24,tissue,LUNG,copy_number,0.0500811796318979,broad,LARGE_INTESTINE,1.0567192100367984,FALSE,4.49883040875361,NA
KU-55933,SLC10A2,tissue,CENTRAL_NERVOUS_SYSTEM,copy_number,0.04761660023656953,broad,SMALL_INTESTINE,1.0511047570623901,FALSE,3.16030809352756,0.6631401269528727
AZD7762,ENPP5,shared,NA,expression,0.4014713147411671,restricted,PROSTATE,1.8845063427867295,FALSE,8.65308477201097,0.31047237284638796
Refametinib,PRSS1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.05090273074354668,broad,PANCREAS,1.0495237782408813,FALSE,10.4566022903118,-11.402025370450845
AZD7762,ARHGAP15,shared,NA,expression,0.6092290738760463,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.6205051135178583,FALSE,8.65308477201097,0.31047237284638796
WZ-1-84,LINC00598,tissue,LUNG,copy_number,0.01866904578974554,broad,PLEURA,1.0191110136070174,FALSE,4.49883040875361,NA
BX-912,TPRG1,shared,NA,copy_number,0.394241637838316,restricted,OESOPHAGUS,1.7314376910684213,FALSE,6.47729232929053,2.1807207170561504
NPK76-II-72-1,NDRG1,shared,NA,rppa_phospho,0.2237011055526069,restricted,KIDNEY,1.2832845352814652,FALSE,13.0317450370713,5.097386758422308
Vorinostat,TGM2,shared,NA,rppa_total,0.3578732696305108,restricted,PANCREAS,1.5867184537743968,FALSE,8.83748207346894,3.857935004847989
Cyclopamine,KAL1,shared,NA,copy_number,0.5197624074050486,restricted,SMALL_INTESTINE,2.2222303093676845,FALSE,0.512413884282306,NA
Palbociclib,CALHM2,shared,NA,copy_number,0.3539590309410145,restricted,FIBROBLAST,1.5453007760416695,FALSE,-0.682857296622192,0.49723205868349213
T0901317,RPN1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03450763985562216,broad,URINARY_TRACT,1.0284608284866834,FALSE,3.0075627840646,3.8465782268231696
Amuvatinib,PTX3,shared,NA,expression,0.530690803338179,restricted,FIBROBLAST,2.3301395125576345,FALSE,2.20215730926549,2.2159380161717346
PAC-1,BSN-AS2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03900472420173201,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0394897944423978,FALSE,7.4519251451229,6.94386091973338
SB216763,SERPINE1,shared,NA,rppa_total,0.4204701246391254,restricted,FIBROBLAST,1.7487733633169833,FALSE,1.46741425080646,0.9914854945788555
Bicalutamide_repl_150,LOC286083,tissue,BONE,copy_number,0.0399044943131296,broad,CERVIX,1.0430901055859778,FALSE,2.88645358751291,-0.03272764746172984
Axitinib,PSME4,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03436148571778665,broad,SALIVARY_GLAND,1.0350087679637088,FALSE,7.3053048571269,10.042146638791728
Sorafenib,CPXCR1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03246060968626038,broad,BILIARY_TRACT,1.034567655082584,FALSE,7.3069270122872,NA
VNLG/124,PROK2,shared,NA,expression,0.44206804354792145,restricted,SMALL_INTESTINE,1.8068358845312904,FALSE,7.00431787899205,-2.6860561509812566
QL-XII-47,ERBB3,shared,NA,rppa_total,0.32672832026827137,restricted,LARGE_INTESTINE,1.3889518132074594,FALSE,2.24168780290436,1.8230976190581216
Methotrexate,LOC100506776,shared,NA,copy_number,0.47256423903327904,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.8976050374482298,FALSE,12.9393709105441,3.136914217774742
Pictilisib,KIAA1210,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04158709670209319,broad,THYROID,1.04013885024269,FALSE,4.06019188227021,0.2049670993711013
SB52334,FLJ33360,tissue,BONE,copy_number,0.04170602401486347,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0419939755963947,FALSE,3.61511522035971,0.1860728418838896
Cisplatin,CXCL13,tissue,PANCREAS,copy_number,0.05509125881225568,broad,SMALL_INTESTINE,1.0544731077577718,FALSE,3.44262341425372,2.4804187693642086
PLX-4720,STAT5A,shared,NA,rppa_total,0.29090316052610116,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.4596515534206838,FALSE,-7.39678652813264,-16.02261170504172
Refametinib,LMOD3,tissue,SKIN,copy_number,0.01729926877430213,broad,BILIARY_TRACT,1.0171855256713405,FALSE,10.4566022903118,-11.402025370450845
MG-132,SEMA3D,shared,NA,mutation,0.2276651599706253,restricted,SMALL_INTESTINE,1.2976306238435087,FALSE,8.34316997182102,NA
T0901317,PRRG3,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04942081956388905,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0478415571709658,FALSE,3.0075627840646,3.8465782268231696
XMD13-2,OS9,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.050185837675544784,broad,UPPER_AERODIGESTIVE_TRACT,1.0449908799487144,FALSE,10.6279308085004,4.242234015398206
BX-912,ARHGEF6,shared,NA,expression,0.4842866320214171,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.1714909394553046,FALSE,6.47729232929053,2.1807207170561504
AZD7762,ADRBK2,shared,NA,copy_number,0.40510350067251877,restricted,AUTONOMIC_GANGLIA,1.6896480382589647,FALSE,8.65308477201097,0.31047237284638796
Lestauritinib,ERBB3,shared,NA,rppa_total,0.32672832026827137,restricted,LARGE_INTESTINE,1.3889518132074594,FALSE,6.10213528290296,6.18707375850848
Lapatinib,LOC285768,tissue,LUNG,copy_number,0.055689590942077614,broad,SALIVARY_GLAND,1.0603014272263092,FALSE,3.29442211665721,NA
Veliparib,GLRA2,tissue,LARGE_INTESTINE,copy_number,0.03626693880464283,broad,BONE,1.0341860245138428,FALSE,0.904002239845642,0.1902549006665728
TL-2-105,ABCA1,shared,NA,copy_number,0.2783486933498212,restricted,KIDNEY,1.3793351995130845,FALSE,7.75073371693296,7.9272170733242735
Etoposide,TNS4,shared,NA,copy_number,0.26986810827081614,restricted,CERVIX,1.4512765216574013,FALSE,3.41778971147658,-0.010151127559115307
Crizotinib,BCOR,shared,NA,copy_number,0.1804918736751809,restricted,AUTONOMIC_GANGLIA,1.236637272758416,FALSE,10.9819142110902,NA
Rucaparib,RASGEF1B,tissue,LUNG,copy_number,0.041946458615058975,broad,BILIARY_TRACT,1.0447323750490742,FALSE,1.46556638723606,-0.4316327815776883
PD0325901,LOC201617,tissue,SKIN,copy_number,0.05520852379985412,broad,SMALL_INTESTINE,1.0570793619016416,FALSE,4.97995465677282,-4.246488908807473
FTI-277,DNAH17,tissue,SKIN,copy_number,0.02669485458263599,broad,BILIARY_TRACT,1.0260492225686824,FALSE,1.69015639355149,2.3929471582349215
Cabozantinib,C1ORF186,shared,NA,copy_number,0.34581923437986967,restricted,ENDOMETRIUM,1.5771723831958897,FALSE,12.3406167087331,6.796786710024865
WHI-P97,PPP1R2P9,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.040509430183262654,broad,BILIARY_TRACT,1.0430297846856933,FALSE,1.22873404771409,1.4445308431686348
Erlotinib,TYW5,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03819271251812543,broad,LARGE_INTESTINE,1.030978996124613,FALSE,-0.781158938332424,NA
IPA-3,CPQ,shared,NA,copy_number,0.3436722035158313,restricted,FIBROBLAST,1.6114815588027398,FALSE,4.82426329849746,5.439494028351376
Cabozantinib,ANGPT2,tissue,LUNG,copy_number,0.035778926416035535,broad,AUTONOMIC_GANGLIA,1.0371117093624695,FALSE,12.3406167087331,6.796786710024865
NU7441,TP53AIP1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.049612570143793985,broad,UPPER_AERODIGESTIVE_TRACT,1.0503651163396148,FALSE,0.879442334662709,-0.05418641676917238
Vorinostat,KCTD16,shared,NA,copy_number,0.2530117719130486,restricted,FIBROBLAST,1.3455991250449697,FALSE,8.83748207346894,3.857935004847989
FR-180204,STEAP1B,shared,NA,copy_number,0.4793618199989671,restricted,SKIN,2.061667647429227,FALSE,2.01273702176318,0.9436619873790585
QL-XI-92,SHANK2,shared,NA,copy_number,0.30480676278311464,restricted,BREAST,1.3881154599603769,FALSE,8.24017749411482,4.403407544065056
GSK690693,FOSL1,shared,NA,expression,0.2550193017660367,restricted,THYROID,1.2499151548910412,FALSE,6.55177287801742,3.999511052249765
Lapatinib,FN1,shared,NA,rppa_total,0.34211113316692476,restricted,FIBROBLAST,1.5766828539950624,FALSE,3.29442211665721,NA
681640,PPP1R1A,tissue,BONE,expression,0.04695429792944548,broad,SMALL_INTESTINE,1.0518731694585743,FALSE,1.69836920985424,-0.11573476483035179
Seliciclib,C1QL1,shared,NA,copy_number,0.33899190979952165,restricted,KIDNEY,1.516431062442763,FALSE,5.2065508753192304,NA
AZ628,SLC17A6,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.0377538067528771,broad,SOFT_TISSUE,1.0381315426273148,FALSE,6.20336319613551,NA
MPS-1-IN-1,STAG2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.05326501627085127,broad,SALIVARY_GLAND,1.0556212295550713,FALSE,17.2900384866657,0.4703138821449367
Sorafenib,DSCAM,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.05183608176037669,broad,UPPER_AERODIGESTIVE_TRACT,1.0528665802613046,FALSE,7.3069270122872,NA
GSK1070916,LTBP1,shared,NA,copy_number,0.338132550944263,restricted,FIBROBLAST,1.5322557548116316,FALSE,12.2799112452315,-0.595385679736336
Dasatinib,KIAA1210,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04158709670209319,broad,THYROID,1.04013885024269,FALSE,12.1357938225475,NA
CI-1040,SMAD3,shared,NA,rppa_total,0.17379969628538017,restricted,PLEURA,1.1975000554482809,FALSE,6.74349788988655,-7.657142851441467
Bosutinib,PSME4,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03436148571778665,broad,SALIVARY_GLAND,1.0350087679637088,FALSE,10.018006701819,3.617945599796215
5-Fluorouracil,SPEF2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04469832150443738,broad,KIDNEY,1.044940229620527,FALSE,10.3599555671561,3.1072259023703506
SB590885,GPR143,shared,NA,copy_number,0.3916924486087343,restricted,SKIN,1.671160188693382,FALSE,-7.07467905345165,0.5844811698094187
Rapamycin,RNASE11,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.02174542111455799,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0225521209370507,FALSE,3.38312443701412,NA
Sorafenib,KCNMB2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,mutation,0.025754319645085625,broad,ENDOMETRIUM,1.0267838413732444,FALSE,7.3069270122872,NA
MG-132,DACT2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,mutation,0.04080142880115645,broad,SALIVARY_GLAND,1.0411491691279824,FALSE,8.34316997182102,NA
Navitoclax,BEND5,shared,NA,expression,0.5207106315559681,restricted,AUTONOMIC_GANGLIA,2.1682942771528384,FALSE,7.33644040164538,6.441587042087721
Elesclomol,HTRA1,shared,NA,copy_number,0.3427136621556944,restricted,FIBROBLAST,1.5185310326569612,FALSE,3.34292038992637,-0.6277039651830623
VNLG/124,LRFN5,shared,NA,copy_number,0.45806588587368546,restricted,BONE,1.8603556209458174,FALSE,7.00431787899205,-2.6860561509812566
OSU-03012,MDGA2,shared,NA,copy_number,0.19256222812491644,restricted,SKIN,1.2365992799582273,FALSE,0.717577240117362,0.13944675836856357
WZ-1-84,PKHD1,tissue,LUNG,copy_number,0.039178938799316894,broad,BILIARY_TRACT,1.0406129557842443,FALSE,4.49883040875361,NA
Dacinostat,PEA15,shared,NA,rppa_total,0.17279098322404585,restricted,FIBROBLAST,1.2049417979018133,FALSE,5.49585522376514,5.124254629580314
Crizotinib,GALNTL2,shared,NA,copy_number,0.2803161380909565,restricted,FIBROBLAST,1.3918602053070332,FALSE,10.9819142110902,NA
CAY10603,NDRG1,shared,NA,rppa_phospho,0.2237011055526069,restricted,KIDNEY,1.2832845352814652,FALSE,8.62523276179811,-0.2822827760414449
AR-42,NDRG1,shared,NA,rppa_phospho,0.2237011055526069,restricted,KIDNEY,1.2832845352814652,FALSE,8.26314451254655,2.327904163549361
Lestauritinib,ITGA4,shared,NA,expression,0.5120388106001703,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,2.421333575198676,FALSE,6.10213528290296,6.18707375850848
Rapamycin,IGJ,shared,NA,expression,0.3718306108346603,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.6017876772350261,FALSE,3.38312443701412,NA
I-BET-762,CTNNA1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,rppa_total,0.0391358485392549,broad,PLEURA,1.0293396341081795,FALSE,12.0704989562838,5.863833451953782
Enzastaurin,SELL,shared,NA,expression,0.25211517296791874,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.33367570317607,FALSE,0.497024745000201,-0.15255853851686807
Enzastaurin,LMO7,shared,NA,copy_number,0.270061732776128,restricted,FIBROBLAST,1.3629542967401442,FALSE,0.497024745000201,-0.15255853851686807
CCT-018159,DLG2,shared,NA,copy_number,0.2569716882134425,restricted,SMALL_INTESTINE,1.348833357248528,FALSE,0.310544695283584,0.45049705566400966
BMS-754807,LINC00161,tissue,LARGE_INTESTINE,copy_number,0.03910784919679027,broad,PROSTATE,1.040223850448897,FALSE,0.710369447255811,0.11068771225984471
Pazopanib,COL1A2,shared,NA,expression,0.6482772855060074,restricted,FIBROBLAST,3.390711613006052,FALSE,0.966009808588394,2.224890009854432
CP466722,DDX27,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03398652287647477,broad,BILIARY_TRACT,1.0291534109041387,FALSE,8.03413194698878,8.12396608484664
YM201636,TBX21,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.047662055005896986,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0515470677814462,FALSE,12.6440075513445,2.341114134588654
CCT007093,TEC,shared,NA,copy_number,0.17054307134483385,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.2035638156861777,FALSE,0.224041645735934,0.8402486803033697
Bicalutamide_repl_150,WWTR1,shared,NA,rppa_total,0.23071783146072808,restricted,KIDNEY,1.244301476752153,FALSE,2.88645358751291,-0.03272764746172984
Quizartinib,CPXCR1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03246060968626038,broad,BILIARY_TRACT,1.034567655082584,FALSE,4.05019702940698,2.1906329750130786
BX-912,CPXCR1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03246060968626038,broad,BILIARY_TRACT,1.034567655082584,FALSE,6.47729232929053,2.1807207170561504
WIKI4,POLN,tissue,BONE,copy_number,0.039454646723048346,broad,CERVIX,1.034718390050586,FALSE,4.96928220774422,-3.3513850697507848
MG-132,VWCE,shared,NA,mutation,0.2315402453148348,restricted,AUTONOMIC_GANGLIA,1.3131158008909793,FALSE,8.34316997182102,NA
Daporinad,SCGB2A2,tissue,BREAST,expression,0.05509909308897298,broad,BREAST,1.0587554254710405,FALSE,6.52400670005628,-1.2535514619015373
Refametinib,PRTN3,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,expression,0.0461322778801211,broad,SMALL_INTESTINE,1.047350859400259,FALSE,10.4566022903118,-11.402025370450845
VX-702,FGFR2,shared,NA,copy_number,0.40011343877560507,restricted,SMALL_INTESTINE,1.7647469697863374,FALSE,0.516735489699613,1.9315585286706092
TL-2-105,NDRG3,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04821183217092712,broad,SALIVARY_GLAND,1.0520651526958786,FALSE,7.75073371693296,7.9272170733242735
BX-912,SYTL2,shared,NA,expression,0.3070181960465139,restricted,KIDNEY,1.4431018255289463,FALSE,6.47729232929053,2.1807207170561504
XAV939,NHP2L1,tissue,LUNG,copy_number,0.049565645000027254,broad,AUTONOMIC_GANGLIA,1.0513658653262583,FALSE,0.0960927518166848,0.650792825766064
BX796,CDKN1A,shared,NA,rppa_total,0.21640103797177754,restricted,FIBROBLAST,1.2866154308581088,FALSE,6.28084625572421,3.065794564749317
Crizotinib,CPE,shared,NA,copy_number,0.34197443602791594,restricted,AUTONOMIC_GANGLIA,1.5298974333102566,FALSE,10.9819142110902,NA
AZD7762,RAB25,shared,NA,rppa_total,0.4214821695290674,restricted,LARGE_INTESTINE,2.488185868639405,FALSE,8.65308477201097,0.31047237284638796
Cabozantinib,OR10H2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.05327280041164853,broad,SMALL_INTESTINE,1.0569909957904569,FALSE,12.3406167087331,6.796786710024865
Lapatinib,H2BFM,tissue,LUNG,copy_number,0.027522813328986297,broad,BILIARY_TRACT,1.0260552429217853,FALSE,3.29442211665721,NA
XMD8-85,C6,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.029128196746388273,broad,UPPER_AERODIGESTIVE_TRACT,1.0219197086258935,FALSE,-1.82136787555788,NA
TPCA-1,RNF114,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04864568964593612,broad,BREAST,1.0418579852660388,FALSE,18.7709768169356,7.322076226708722
Amuvatinib,TGM2,shared,NA,rppa_total,0.3578732696305108,restricted,PANCREAS,1.5867184537743968,FALSE,2.20215730926549,2.2159380161717346
FR-180204,BAI3,shared,NA,copy_number,0.5460487271001223,restricted,AUTONOMIC_GANGLIA,2.225239166021525,FALSE,2.01273702176318,0.9436619873790585
Ispinesib Mesylate,IGLL3P,shared,NA,expression,0.39761094622699006,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.670925329866853,FALSE,5.11716142598801,2.597224861093527
NVP-BHG712,FRG2C,shared,NA,copy_number,0.18831777517561046,restricted,SMALL_INTESTINE,1.228596074019572,FALSE,14.9653239353183,12.324346827892722
OSI-930,NRG1,shared,NA,rppa_total,0.33459000135851935,restricted,SMALL_INTESTINE,1.5212391482457053,FALSE,7.13827964594869,7.65483852572916
XMD8-85,ZCWPW2,tissue,LUNG,copy_number,0.05526772188391656,broad,FIBROBLAST,1.0596377388836409,FALSE,-1.82136787555788,NA
TL-2-105,CAV2,shared,NA,expression,0.2188213080274306,restricted,SALIVARY_GLAND,1.1713342937363926,FALSE,7.75073371693296,7.9272170733242735
GSK1904529A,LOC286083,tissue,BONE,copy_number,0.0399044943131296,broad,CERVIX,1.0430901055859778,FALSE,2.50710867176317,1.2114527989353283
XAV939,ZFP82,shared,NA,copy_number,0.23946784226531473,restricted,SOFT_TISSUE,1.2006300851799603,FALSE,0.0960927518166848,0.650792825766064
Bicalutamide_repl_150,MYF5,tissue,BONE,copy_number,0.052089858594063065,broad,UPPER_AERODIGESTIVE_TRACT,1.0510228522737963,FALSE,2.88645358751291,-0.03272764746172984
Nilotinib,CORO2A,shared,NA,copy_number,0.2562496736095585,restricted,OESOPHAGUS,1.3224005454792784,FALSE,20.3157954875775,18.78544156781148
ZG-10,ABCA1,shared,NA,copy_number,0.2783486933498212,restricted,KIDNEY,1.3793351995130845,FALSE,5.45530192819272,9.598319723583694
Talazoparib,AZGP1,shared,NA,expression,0.543677685052632,restricted,BREAST,2.267919963730402,FALSE,9.91884930155864,6.892600950827124
BIX02189,CPXCR1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03246060968626038,broad,BILIARY_TRACT,1.034567655082584,FALSE,13.7138880807347,11.441858726294596
CX-5461,ADAM29,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03710817512645443,broad,BILIARY_TRACT,1.038845565337038,FALSE,14.0081830315616,5.5936504061175505
VNLG/124,TMEM178B,shared,NA,copy_number,0.3650914463147948,restricted,KIDNEY,1.6443671121173817,FALSE,7.00431787899205,-2.6860561509812566
KIN001-244,NDRG3,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04821183217092712,broad,SALIVARY_GLAND,1.0520651526958786,FALSE,9.1763323005425,7.942581211285209
Genentech Cpd 10,FLJ33360,tissue,BONE,copy_number,0.04170602401486347,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0419939755963947,FALSE,6.46009814011629,3.253673072872552
GSK1070916,GDF15,shared,NA,expression,0.3125709342158934,restricted,SKIN,1.4022385469585728,FALSE,12.2799112452315,-0.595385679736336
Pazopanib,ABCA1,shared,NA,copy_number,0.2783486933498212,restricted,KIDNEY,1.3793351995130845,FALSE,0.966009808588394,2.224890009854432
YK-4-279,BMP8A,tissue,LUNG,copy_number,0.029494846218883302,broad,SMALL_INTESTINE,1.0305569337169826,FALSE,-0.981781007136028,-0.065134191691593
CX-5461,WWTR1,shared,NA,rppa_total,0.23071783146072808,restricted,KIDNEY,1.244301476752153,FALSE,14.0081830315616,5.5936504061175505
Pictilisib_repl_1527,ME3,shared,NA,copy_number,0.17242767788165303,restricted,PANCREAS,1.1799073318766475,FALSE,1.13013137746979,0.3130070812801177
Imatinib,NDRG3,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04821183217092712,broad,SALIVARY_GLAND,1.0520651526958786,FALSE,11.8764521543301,NA
BX-912,GDF15,shared,NA,expression,0.3125709342158934,restricted,SKIN,1.4022385469585728,FALSE,6.47729232929053,2.1807207170561504
I-BET-762,GLRA1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.03489169151011491,broad,SMALL_INTESTINE,1.0376373130888432,FALSE,12.0704989562838,5.863833451953782
PI-103,TSPAN8,shared,NA,expression,0.617592977747783,restricted,LARGE_INTESTINE,3.3502067320410167,FALSE,3.78188593902709,3.9798985195814525
Gefitinib,EGFR,shared,NA,rppa_total,0.19058247762170852,restricted,OESOPHAGUS,1.2238213873804953,TRUE,17.3962894793903,-0.5232260957157397
Crizotinib,LOC100506776,shared,NA,copy_number,0.47256423903327904,restricted,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.8976050374482298,FALSE,10.9819142110902,NA
Ispinesib Mesylate,PRSS1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.05090273074354668,broad,PANCREAS,1.0495237782408813,FALSE,5.11716142598801,2.597224861093527
WZ-1-84,PARK2,tissue,LUNG,copy_number,0.0347539426366958,broad,AUTONOMIC_GANGLIA,1.035747301019989,FALSE,4.49883040875361,NA
JNK-9L,MYOCD,shared,NA,copy_number,0.4235569317956347,restricted,FIBROBLAST,1.7380277223225147,FALSE,-0.583115107821256,-1.2125087972858648
AKT inhibitor VIII_repl_228,TBX21,tissue,BREAST,copy_number,0.047662055005896986,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0515470677814462,FALSE,9.46019571945078,5.289939736041245
YM201636,FAM190A,tissue,LARGE_INTESTINE,copy_number,0.0420613836775872,broad,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,1.0415793424015054,FALSE,12.6440075513445,2.341114134588654
Idelalisib,STAU1,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.032520360983584864,broad,THYROID,1.0278366896537101,FALSE,10.0820572987745,10.376869475212658
5-Fluorouracil,SPATA2,tissue,HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,copy_number,0.04661809703260193,broad,LARGE_INTESTINE,1.0480868406596178,FALSE,10.3599555671561,3.1072259023703506
Tretinoin,HECW1,tissue,BONE,copy_number,0.035930802231585644,broad,UPPER_AERODIGESTIVE_TRACT,1.034252153033092,FALSE,3.48672133722667,3.7326213689351166
PF-4708671,DCD,tissue,OESOPHAGUS,copy_number,0.02891099156974462,broad,PROSTATE,1.0277803341643137,FALSE,0.268034191618306,0.008161042809833574
Lapatinib,DPYS,tissue,LUNG,copy_number,0.03814081227901544,broad,BILIARY_TRACT,1.0386825185118893,FALSE,3.29442211665721,NA
Ispinesib Mesylate,PTGIS,shared,NA,copy_number,0.40911439342366107,restricted,FIBROBLAST,1.7019298899799622,FALSE,5.11716142598801,2.597224861093527
